,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,FraudFound_P
494,0.8181818181818183,-1.0,-0.6666666666666667,6,1,-0.6666666666666667,0.8181818181818183,0.5,1,1,-0.5,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,2,0
15251,0.09090909090909083,1.0,0.6666666666666665,12,1,-1.0,-0.09090909090909083,0.5,1,0,-0.34375,1,0,0,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,0,0
9431,0.6363636363636365,-0.5,-0.6666666666666667,16,1,-0.6666666666666667,0.6363636363636365,1.0,1,1,-0.09375,0,1,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
2039,-1.0,0.5,0.33333333333333326,6,1,-0.6666666666666667,-1.0,0.5,1,2,-0.984375,0,2,1,1.0,-0.5,-1.0,0.5,1.0,-1.0,1.0,-1.0,0,0,0,1.0,0.5,-1.0,2,0
4042,-0.6363636363636364,0.0,-0.33333333333333337,16,1,-0.6666666666666667,-0.2727272727272727,0.0,0,2,-0.59375,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,-1.0,0.5,-1.0,0,0
2898,-1.0,0.0,-1.0,16,1,1.0,0.4545454545454546,-0.5,1,1,-0.21875,1,0,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.0,-0.5,0,0
8559,-0.6363636363636364,-0.5,-0.6666666666666667,16,1,1.0,-0.6363636363636364,0.0,1,2,-0.59375,1,0,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,1.0,-0.1428571428571429,0.0,0,0,0,1.0,0.5,-1.0,0,0
10125,1.0,-0.5,-0.6666666666666667,16,1,-1.0,1.0,0.0,1,1,-0.40625,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1,0
12989,0.8181818181818183,0.5,0.33333333333333326,9,1,0.33333333333333326,0.6363636363636365,-1.0,1,1,0.375,0,1,0,-1.0,1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1,0
2654,-0.6363636363636364,0.5,0.33333333333333326,0,1,1.0,-0.2727272727272727,-1.0,1,1,-0.53125,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,2,0
10607,0.2727272727272727,0.5,0.0,12,1,0.6666666666666665,0.2727272727272727,1.0,1,2,-0.28125,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
8515,0.4545454545454546,-1.0,0.6666666666666665,16,1,1.0,0.4545454545454546,-1.0,1,1,-0.28125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
2032,-0.4545454545454546,-0.5,0.6666666666666665,6,1,0.6666666666666665,-0.4545454545454546,-0.5,1,2,-0.8125,0,4,1,1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,-0.1428571428571429,-0.25,0,0,0,1.0,0.5,-1.0,1,0
5090,-0.4545454545454546,-1.0,0.0,9,1,0.6666666666666665,-0.4545454545454546,-0.5,1,1,0.3125,1,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,2,0
813,-0.2727272727272727,0.5,-0.6666666666666667,9,1,-0.6666666666666667,-0.4545454545454546,0.5,1,1,-0.15625,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1,0,0,1.0,0.5,-1.0,1,1
7236,0.8181818181818183,0.5,-0.33333333333333337,6,1,-1.0,0.8181818181818183,1.0,1,1,0.6875,1,1,0,-0.19999999999999996,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,1.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
6281,0.8181818181818183,0.0,0.6666666666666665,6,1,1.0,0.8181818181818183,0.0,1,1,-0.0625,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
14207,0.8181818181818183,0.0,-0.33333333333333337,6,1,1.0,0.8181818181818183,0.5,1,1,-0.375,1,2,1,-1.0,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
1079,-0.4545454545454546,-1.0,-0.33333333333333337,2,1,0.6666666666666665,-0.4545454545454546,-0.5,1,1,-0.53125,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,1
2227,-0.4545454545454546,0.5,-0.33333333333333337,12,1,0.6666666666666665,-0.4545454545454546,1.0,1,1,-0.4375,0,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
12019,-0.6363636363636364,-0.5,-1.0,12,1,0.33333333333333326,-0.2727272727272727,-0.5,1,2,-0.28125,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-1.0,0.5,-1.0,2,0
14107,0.4545454545454546,-1.0,-0.6666666666666667,9,1,1.0,0.4545454545454546,-1.0,0,1,-0.59375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,0
11512,-1.0,-0.5,1.0,9,1,0.33333333333333326,-1.0,0.0,1,1,-0.15625,0,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,1
3262,-0.2727272727272727,0.0,-0.33333333333333337,16,1,1.0,-0.2727272727272727,0.0,1,2,-0.4375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
5650,0.2727272727272727,0.5,0.33333333333333326,6,1,-0.6666666666666667,-1.0,-1.0,1,2,-0.984375,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,1.0,-1.0,0,0,0,1.0,0.5,-1.0,2,0
3863,0.09090909090909083,0.5,-0.33333333333333337,12,1,1.0,0.09090909090909083,1.0,0,1,0.46875,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,0,0
2937,0.4545454545454546,-1.0,-0.6666666666666667,9,1,-0.6666666666666667,0.4545454545454546,-1.0,1,1,-0.125,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,1,0
13939,0.8181818181818183,0.5,0.0,12,0,-0.6666666666666667,0.8181818181818183,0.5,1,2,-0.59375,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,0,0
7081,-0.4545454545454546,-0.5,-0.6666666666666667,2,1,0.33333333333333326,-0.4545454545454546,0.0,0,1,-0.34375,0,2,1,1.0,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,2,0
3918,-0.4545454545454546,0.5,0.33333333333333326,2,1,-1.0,-0.4545454545454546,0.5,1,1,0.28125,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.75,0,0,0,0.33333333333333326,0.5,-1.0,2,0
12552,-0.09090909090909083,-0.5,-0.33333333333333337,12,1,0.33333333333333326,-0.09090909090909083,-0.5,1,2,-0.90625,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,-0.4285714285714286,-0.5,0,0,0,1.0,0.5,-1.0,2,0
305,-1.0,0.5,1.0,17,1,-0.6666666666666667,0.4545454545454546,1.0,1,2,-0.53125,0,0,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
4057,0.8181818181818183,0.0,-0.33333333333333337,6,1,1.0,0.8181818181818183,0.5,1,1,-0.09375,0,4,1,1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.1428571428571428,0.25,0,0,0,1.0,0.5,-1.0,1,0
3000,0.09090909090909083,-1.0,0.33333333333333326,9,1,-1.0,0.09090909090909083,-0.5,1,1,0.5,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,0,0,0,1.0,0.5,-1.0,1,0
14351,-0.09090909090909083,1.0,-0.33333333333333337,9,1,0.33333333333333326,-0.8181818181818181,-1.0,1,1,-0.03125,1,0,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
1231,-0.4545454545454546,-0.5,0.0,9,1,0.33333333333333326,-0.4545454545454546,0.0,1,1,0.125,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,0,1
2314,0.2727272727272727,0.5,0.33333333333333326,2,1,0.6666666666666665,0.2727272727272727,1.0,1,1,-0.15625,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
13647,0.4545454545454546,0.0,0.33333333333333326,17,0,1.0,0.4545454545454546,0.5,1,1,-0.1875,0,0,0,-0.19999999999999996,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
10559,1.0,-1.0,-0.6666666666666667,6,1,1.0,1.0,-0.5,1,1,-0.28125,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,1,0
13159,-0.6363636363636364,0.0,0.33333333333333326,6,1,0.33333333333333326,-0.6363636363636364,0.0,1,2,-0.4375,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
4322,-0.09090909090909083,1.0,0.0,6,1,-1.0,-0.8181818181818181,-1.0,0,2,-0.5,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
15293,-0.2727272727272727,0.5,-0.6666666666666667,0,1,-0.6666666666666667,-0.2727272727272727,0.5,1,1,-0.21875,0,1,0,1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,0.0,1,0
6471,-1.0,-0.5,0.33333333333333326,6,1,-1.0,-1.0,0.5,1,2,-0.984375,0,0,0,1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,1.0,-1.0,0,0,0,1.0,0.5,-1.0,0,0
15311,0.8181818181818183,1.0,0.0,12,1,1.0,0.6363636363636365,-1.0,1,2,-0.6875,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
7501,-0.4545454545454546,0.5,0.33333333333333326,12,1,1.0,0.2727272727272727,-1.0,1,1,-0.59375,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-1.0,-0.4285714285714286,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
13009,-0.6363636363636364,-0.5,-0.6666666666666667,6,1,1.0,-0.6363636363636364,-0.5,1,1,-0.46875,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
3900,-0.2727272727272727,0.5,0.6666666666666665,9,1,0.6666666666666665,-0.2727272727272727,0.5,1,2,-0.09375,1,0,0,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
3568,-0.6363636363636364,1.0,-0.33333333333333337,6,1,-0.6666666666666667,-0.2727272727272727,-0.5,1,1,-0.625,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,-1.0,0.5,-1.0,1,0
5453,0.8181818181818183,0.0,-1.0,12,1,0.33333333333333326,0.6363636363636365,-0.5,1,2,-0.4375,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,0.33333333333333326,-0.1428571428571429,0.0,0,0,0,0.33333333333333326,0.5,0.0,1,0
8023,0.4545454545454546,-1.0,0.33333333333333326,9,1,-1.0,0.4545454545454546,-1.0,1,1,0.21875,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,2,0
13346,1.0,0.0,0.6666666666666665,12,1,1.0,1.0,0.0,0,1,-0.3125,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
13005,-0.09090909090909083,-0.5,0.6666666666666665,6,1,1.0,-0.09090909090909083,-0.5,1,1,0.0625,1,1,0,-1.0,0.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.5,0,0,0,-0.33333333333333337,-0.5,-1.0,1,0
4271,0.6363636363636365,0.5,1.0,16,0,0.33333333333333326,0.6363636363636365,0.5,0,2,-0.09375,1,0,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,0,0
8532,1.0,0.0,0.33333333333333326,12,1,1.0,1.0,0.5,1,2,-0.3125,1,0,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,0,0
4087,0.4545454545454546,1.0,0.0,6,0,0.6666666666666665,0.4545454545454546,1.0,1,1,-0.40625,0,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.1428571428571428,0.0,0,0,0,-0.33333333333333337,0.5,-1.0,0,1
6664,-0.6363636363636364,-0.5,-0.33333333333333337,2,1,0.6666666666666665,-0.6363636363636364,-0.5,1,1,0.21875,1,1,0,0.6000000000000001,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,0,0,0,1.0,0.5,-1.0,1,0
13144,0.8181818181818183,0.5,1.0,9,1,0.33333333333333326,0.8181818181818183,0.5,1,1,-0.09375,0,2,1,-0.6,1.0,-0.33333333333333337,0.5,1.0,-1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
588,0.09090909090909083,0.5,-1.0,9,1,0.33333333333333326,0.09090909090909083,1.0,1,2,-0.40625,1,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.0,0,0,0,-1.0,0.0,-0.5,1,0
3366,-0.8181818181818181,0.5,1.0,6,1,0.33333333333333326,-0.8181818181818181,0.5,1,1,-0.4375,0,1,0,-1.0,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,1.0,-0.5,-1.0,1,0
2671,1.0,0.0,-0.6666666666666667,16,1,0.6666666666666665,1.0,0.0,1,1,-0.25,1,2,1,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
5516,0.2727272727272727,0.0,0.6666666666666665,9,1,1.0,0.2727272727272727,0.0,1,1,0.125,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.5,0,0,0,1.0,0.5,-1.0,1,0
15341,0.6363636363636365,-1.0,-0.6666666666666667,6,1,0.6666666666666665,0.6363636363636365,-0.5,1,1,-0.28125,1,4,1,1.0,-0.5,-1.0,-0.5,1.0,1.0,-1.0,0.25,0,0,0,1.0,0.5,-1.0,1,0
13272,0.6363636363636365,0.5,0.33333333333333326,9,1,0.33333333333333326,0.6363636363636365,1.0,0,2,-0.65625,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,-1.0,0.0,-0.5,2,0
2396,0.4545454545454546,0.5,-1.0,12,1,0.33333333333333326,0.09090909090909083,-1.0,0,1,-0.40625,0,1,0,0.6000000000000001,-0.5,0.9999999999999999,0.5,1.0,-1.0,-0.1428571428571429,0.0,0,0,0,-1.0,0.5,-1.0,1,0
5507,-0.6363636363636364,0.0,0.33333333333333326,12,1,-1.0,-0.6363636363636364,0.0,1,1,-0.0625,1,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,1,0
2171,-0.4545454545454546,0.5,-1.0,2,1,-0.6666666666666667,-0.4545454545454546,1.0,1,1,-0.3125,0,2,1,-0.19999999999999996,-0.5,-1.0,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,0.33333333333333326,0.5,-1.0,2,0
14475,-0.8181818181818181,-0.5,-1.0,17,1,-1.0,-0.8181818181818181,-0.5,0,0,0.125,0,2,1,1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0,0,0,-1.0,0.5,-1.0,2,0
8135,1.0,-0.5,0.6666666666666665,6,1,1.0,1.0,-0.5,1,1,0.0,0,1,0,-1.0,-0.5,-0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,0.33333333333333326,0.5,-1.0,1,0
9595,0.2727272727272727,0.5,-1.0,16,1,1.0,0.4545454545454546,-1.0,1,1,0.5625,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,1.0,0,0,0,1.0,0.5,-1.0,1,0
14507,0.09090909090909083,-1.0,1.0,17,1,0.6666666666666665,0.09090909090909083,-0.5,1,1,-0.21875,0,2,1,-0.19999999999999996,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.25,0,0,0,1.0,0.5,-1.0,2,0
9301,-0.2727272727272727,0.0,-0.33333333333333337,6,1,0.6666666666666665,-0.2727272727272727,1.0,1,3,-0.34375,1,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,1,0
12864,0.09090909090909083,-0.5,-1.0,12,1,0.33333333333333326,-0.8181818181818181,0.5,1,2,-0.53125,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,1,1
5674,-0.8181818181818181,-0.5,-0.33333333333333337,0,0,0.33333333333333326,-0.8181818181818181,0.0,1,1,-0.40625,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,1
2775,-0.8181818181818181,1.0,1.0,16,0,1.0,1.0,-0.5,0,1,0.0625,1,0,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,1.0,0.7142857142857142,0.5,0,0,0,-1.0,0.5,-1.0,0,0
7621,0.6363636363636365,0.5,-0.6666666666666667,9,1,-0.6666666666666667,0.6363636363636365,0.5,1,1,0.46875,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,1.0,0.5,-1.0,1,0
6560,-1.0,-0.5,0.6666666666666665,6,0,1.0,-1.0,0.5,1,1,-0.125,1,0,0,0.6000000000000001,-0.5,0.33333333333333337,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,0.33333333333333326,0.5,0.0,0,0
12723,0.09090909090909083,-1.0,-1.0,12,1,-0.6666666666666667,0.09090909090909083,-1.0,1,2,-0.40625,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,1
8457,0.09090909090909083,-1.0,1.0,2,1,-0.6666666666666667,0.09090909090909083,-1.0,1,1,-0.28125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,0,0,0,1.0,0.5,-1.0,2,0
9921,0.09090909090909083,-1.0,0.0,6,0,0.6666666666666665,1.0,-1.0,1,1,-0.375,0,1,0,1.0,-0.5,0.9999999999999999,0.5,1.0,0.33333333333333326,0.7142857142857142,0.25,0,0,0,-1.0,0.5,-1.0,1,0
14451,0.2727272727272727,0.5,0.6666666666666665,12,1,1.0,0.2727272727272727,0.5,1,2,-0.625,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,1.0,0.5,-1.0,1,0
5799,0.09090909090909083,1.0,1.0,2,1,1.0,0.09090909090909083,1.0,1,1,0.125,1,0,0,1.0,-0.5,0.9999999999999999,0.5,1.0,-1.0,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,0,0
5983,-0.8181818181818181,1.0,-0.6666666666666667,16,1,0.33333333333333326,1.0,-1.0,1,2,-0.46875,1,1,0,-0.6,1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
5883,0.09090909090909083,-0.5,-0.6666666666666667,6,1,0.33333333333333326,0.09090909090909083,0.0,1,2,-0.375,1,0,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-1.0,0.5,-1.0,0,0
14706,1.0,-1.0,-1.0,16,1,-1.0,1.0,-0.5,1,2,-0.8125,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,1.0,-0.4285714285714286,-0.25,0,0,0,1.0,0.5,-1.0,1,0
9521,0.6363636363636365,0.5,0.33333333333333326,9,1,-1.0,-0.6363636363636364,-1.0,1,1,-0.0625,0,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,0,0,0,1.0,0.5,-1.0,2,0
2182,-0.4545454545454546,0.5,0.0,2,1,-0.6666666666666667,-0.4545454545454546,0.5,0,1,0.25,1,2,1,-0.6,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0,0,0,-1.0,0.5,-1.0,2,0
11497,0.8181818181818183,-0.5,-0.6666666666666667,12,1,0.6666666666666665,0.8181818181818183,-0.5,1,2,-0.8125,0,1,0,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,-0.1428571428571429,-0.25,0,0,0,0.33333333333333326,0.5,-1.0,1,0
1473,0.6363636363636365,0.5,0.0,12,1,-0.6666666666666667,0.6363636363636365,0.5,1,2,-0.8125,0,1,0,-1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,-0.25,0,0,1,0.33333333333333326,0.5,-1.0,1,0
6104,-1.0,-0.5,-1.0,12,1,-1.0,-1.0,0.0,1,1,0.0625,1,2,1,-1.0,-0.5,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.5,0,0,0,-0.33333333333333337,0.5,-1.0,2,0
11663,-0.8181818181818181,0.5,0.33333333333333326,3,1,0.33333333333333326,-0.8181818181818181,0.5,1,1,-0.09375,1,1,0,-0.6,-0.5,0.9999999999999999,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.5,-1.0,1,0
9408,-0.8181818181818181,0.5,0.6666666666666665,6,1,-1.0,-0.8181818181818181,0.5,1,1,-0.125,0,2,1,-1.0,-0.5,0.9999999999999999,0.5,1.0,1.0,0.7142857142857142,0.25,0,0,0,1.0,0.0,-0.5,2,0
9179,0.09090909090909083,1.0,0.6666666666666665,6,1,0.6666666666666665,0.09090909090909083,1.0,0,2,-0.5625,0,2,1,-1.0,-0.5,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0,0,0,1.0,0.5,-1.0,2,0
2307,-0.2727272727272727,0.5,-0.33333333333333337,12,1,0.6666666666666665,-0.2727272727272727,0.5,1,1,-0.125,0,2,1,-0.6,-0.5,-0.33333333333333337,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,0,0,0,1.0,0.5,-1.0,2,0
13172,-1.0,-0.5,0.6666666666666665,6,1,-1.0,-1.0,1.0,1,1,-0.65625,0,4,1,1.0,-0.5,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
171,0.2727272727272727,-1.0,-0.33333333333333337,9,1,-0.6666666666666667,0.2727272727272727,0.0,1,2,-0.59375,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
3957,0.2727272727272727,-1.0,1.0,0,1,0.33333333333333326,0.2727272727272727,-1.0,1,1,-0.625,1,2,1,1.0,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,1,0,0,1.0,0.5,-1.0,2,0
5607,0.09090909090909083,0.0,-0.6666666666666667,9,0,1.0,0.09090909090909083,0.5,1,2,-0.28125,0,2,1,-0.6,-0.5,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0,0,0,-0.33333333333333337,0.0,-0.5,2,0
14265,0.6363636363636365,0.5,-0.6666666666666667,12,1,-0.6666666666666667,0.6363636363636365,0.5,1,1,0.21875,0,1,0,-0.6,-0.5,0.33333333333333337,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,0,0,1,-0.33333333333333337,0.5,-1.0,1,0
8463,1.0,0.5,0.33333333333333326,2,1,-0.6666666666666667,1.0,0.5,1,2,-0.46875,0,1,0,-1.0,-0.5,0.33333333333333337,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,0,0,0,-1.0,-1.0,-0.5,1,0
1726,0.2727272727272727,-0.5,-0.6666666666666667,16,1,-0.6666666666666667,0.2727272727272727,-0.5,0,1,-0.5,0,2,1,-1.0,-0.5,-0.33333333333333337,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0,0,0,0.33333333333333326,0.5,-1.0,2,0
8939,0.4545454545454546,-0.5,0.6666666666666665,12,1,1.0,0.09090909090909083,-1.0,1,2,-0.4375,0,1,0,-0.6,-0.5,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,0,0,0,0.33333333333333326,0.5,-1.0,1,0
