,FraudFound_P,Month,DayOfWeek,Make,DayOfWeekClaimed,MonthClaimed,MaritalStatus,PolicyType,VehicleCategory,VehiclePrice,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,BasePolicy,AccidentArea,Sex,Fault,PoliceReportFiled,WitnessPresent,AgentType,WeekOfMonth,WeekOfMonthClaimed,Age,Deductible,DriverRating
9175,1,0.09090909090909083,-1.0,0.8888888888888888,0.6666666666666665,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,-1.0,0.4285714285714284,1.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,0.5625,1.0,0.3333333333333335
9176,0,0.09090909090909083,-1.0,-1.0,0.6666666666666665,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.25,-1.0,0.0,-0.5,-1.0,1,1,0,0,0,0,0.0,0.5,-0.125,-0.5,-0.33333333333333326
9177,0,0.09090909090909083,-1.0,0.0,-1.0,0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.28125,-0.5,-0.9999999999999999
9178,0,0.09090909090909083,0.6666666666666665,-0.33333333333333337,0.6666666666666665,0.09090909090909083,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,1.0,-0.5625,-0.5,-0.9999999999999999
9179,0,-0.2727272727272727,-0.6666666666666667,-0.33333333333333337,1.0,-0.2727272727272727,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-0.33333333333333337,-0.5,-1.0,-1.0,1,0,0,0,0,0,-0.5,-0.5,-0.46875,0.0,-0.9999999999999999
9180,1,-0.8181818181818181,0.0,0.8888888888888888,0.33333333333333326,-0.8181818181818181,0.33333333333333326,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,0.5,0.5,-0.6875,-0.5,1.0
9181,0,1.0,0.6666666666666665,-0.33333333333333337,-1.0,1.0,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,1,0,1,0,-0.5,0.5,-0.25,-0.5,1.0
9182,0,1.0,0.6666666666666665,0.4444444444444444,-0.6666666666666667,1.0,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.0,1.0,1.0,0.4285714285714284,0.75,-1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,-0.5,0.0,0.5,-0.5,1.0
9183,0,1.0,1.0,0.8888888888888888,-1.0,1.0,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,0.0,1.0,1,1,0,0,0,0,0.5,0.5,0.1875,-0.5,-0.33333333333333326
9184,0,0.8181818181818183,-0.6666666666666667,0.4444444444444444,1.0,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.59375,-0.5,-0.33333333333333326
9185,0,0.8181818181818183,0.6666666666666665,0.0,-1.0,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,0,1,1,0,0,0,0.0,0.5,-0.40625,-0.5,-0.33333333333333326
9186,0,0.8181818181818183,-1.0,0.4444444444444444,-0.6666666666666667,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,-0.25,0.33333333333333326,0.5,-1.0,0.0,1,0,1,0,0,0,1.0,1.0,-0.8125,-0.5,0.3333333333333335
9187,0,0.6363636363636365,0.33333333333333326,0.8888888888888888,1.0,0.6363636363636365,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0.33333333333333326,0.5,-1.0,-1.0,1,1,1,0,0,0,-1.0,-0.5,0.03125,-0.5,1.0
9188,0,0.6363636363636365,-1.0,-0.4444444444444444,-0.33333333333333337,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,-0.1875,-0.5,1.0
9189,0,-0.6363636363636364,1.0,0.4444444444444444,0.6666666666666665,-0.6363636363636364,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,-0.5,0.0,-0.34375,-0.5,0.3333333333333335
9190,0,0.2727272727272727,-0.6666666666666667,0.8888888888888888,-0.6666666666666667,0.2727272727272727,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,0.33333333333333326,-1.0,-1.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-0.09375,-0.5,0.3333333333333335
9191,0,0.2727272727272727,0.33333333333333326,0.8888888888888888,0.33333333333333326,0.2727272727272727,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-1.0,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,1.0,0.375,-0.5,-0.9999999999999999
9192,0,-1.0,-0.6666666666666667,1.0,0.6666666666666665,0.4545454545454546,-1.0,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,0,1,0,0,0,0,0.5,-0.5,-0.34375,-0.5,1.0
9193,0,-1.0,0.33333333333333326,-1.0,-1.0,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,0.5,-1.0,-0.25,-0.5,0.3333333333333335
9194,0,-1.0,0.0,-0.33333333333333337,0.33333333333333326,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,-0.5,-0.5,0.3333333333333335
9195,0,0.09090909090909083,-1.0,0.4444444444444444,0.33333333333333326,0.09090909090909083,0.33333333333333326,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,1,0,0,0,0,0,-1.0,-0.5,0.34375,-0.5,0.3333333333333335
9196,0,-0.09090909090909083,0.6666666666666665,0.0,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,-1.0,-0.1428571428571429,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,-0.6875,-0.5,-0.9999999999999999
9197,0,-0.09090909090909083,0.6666666666666665,-0.7777777777777778,1.0,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,-1.0,0.0,-0.5,-1.0,1,0,1,0,0,0,-0.5,-0.5,0.375,-0.5,0.3333333333333335
9198,0,-0.09090909090909083,0.6666666666666665,0.8888888888888888,0.6666666666666665,-0.09090909090909083,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.0,0.5,0.0625,-0.5,1.0
9199,0,-0.09090909090909083,0.33333333333333326,0.4444444444444444,0.33333333333333326,-0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-1.0,-0.5,-1.0,1.0,0.4285714285714284,0.5,1.0,0.5,-1.0,0.0,0,1,0,0,0,0,0.0,0.0,-0.03125,-0.5,-0.33333333333333326
9200,0,0.8181818181818183,-1.0,0.4444444444444444,0.33333333333333326,0.6363636363636365,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.0,-0.40625,-0.5,-0.33333333333333326
9201,0,0.6363636363636365,0.0,-1.0,-0.6666666666666667,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,1.0,0.4285714285714284,0.25,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-0.3125,-0.5,-0.33333333333333326
9202,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,-1.0,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,-1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,-0.40625,-0.5,-0.33333333333333326
9203,1,0.6363636363636365,-1.0,0.8888888888888888,0.6666666666666665,0.6363636363636365,-0.33333333333333337,-0.75,-1.0,1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,0.1875,-0.5,0.3333333333333335
9204,0,0.6363636363636365,-0.6666666666666667,-1.0,0.6666666666666665,0.6363636363636365,0.33333333333333326,0.5,1.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,-0.03125,-0.5,-0.9999999999999999
9205,0,0.6363636363636365,0.6666666666666665,0.0,0.6666666666666665,0.6363636363636365,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.25,-1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,-0.3125,-0.5,-0.9999999999999999
9206,0,-0.6363636363636364,0.0,0.4444444444444444,-1.0,-0.6363636363636364,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,1.0,-0.46875,-0.5,1.0
9207,0,0.6363636363636365,-0.33333333333333337,0.4444444444444444,-0.6666666666666667,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.0,0.3125,-0.5,-0.9999999999999999
9208,0,0.6363636363636365,1.0,-0.7777777777777778,0.6666666666666665,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,1.0,1,1,1,0,0,1,0.0,0.5,0.15625,-0.5,-0.9999999999999999
9209,0,-0.2727272727272727,0.6666666666666665,0.4444444444444444,-1.0,-0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,-0.5,-0.6875,-0.5,1.0
9210,1,0.8181818181818183,-0.33333333333333337,0.0,-0.6666666666666667,0.8181818181818183,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.125,-0.5,0.3333333333333335
9211,0,1.0,0.6666666666666665,0.4444444444444444,1.0,1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.5,-1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,0.0625,-0.5,-0.33333333333333326
9212,0,-0.8181818181818181,-1.0,0.8888888888888888,0.6666666666666665,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,0.5,0.09375,-0.5,-0.9999999999999999
9213,0,-0.8181818181818181,-0.33333333333333337,0.0,1.0,-0.8181818181818181,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,1.0,-0.4375,-0.5,1.0
9214,0,-0.2727272727272727,0.6666666666666665,0.2222222222222221,-1.0,-0.2727272727272727,0.33333333333333326,-1.0,-1.0,1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.25,1.0,0.5,-1.0,-1.0,1,0,0,0,0,0,-0.5,-0.5,-0.21875,-0.5,1.0
9215,0,-0.09090909090909083,-1.0,-0.7777777777777778,-0.6666666666666667,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.25,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,1.0,-0.5,-0.21875,-0.5,-0.33333333333333326
9216,0,-0.09090909090909083,-1.0,0.4444444444444444,0.6666666666666665,-0.8181818181818181,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,-0.25,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,1.0,-1.0,-0.78125,-0.5,-0.33333333333333326
9217,0,-0.09090909090909083,0.33333333333333326,-0.7777777777777778,-1.0,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.5,0.375,-0.5,0.3333333333333335
9218,0,-0.2727272727272727,0.6666666666666665,-0.33333333333333337,0.6666666666666665,-0.2727272727272727,-0.33333333333333337,0.0,0.0,1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.0,-0.5,0.0,1,1,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0.3333333333333335
9219,1,-0.09090909090909083,1.0,-0.33333333333333337,0.33333333333333326,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.25,0.33333333333333326,0.5,-1.0,-1.0,0,1,0,0,0,0,-0.5,0.5,-0.125,-0.5,-0.33333333333333326
9220,0,-0.09090909090909083,1.0,0.0,0.33333333333333326,-0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.5,1.0,0.5,-1.0,0.0,1,1,1,0,0,0,-0.5,-0.5,0.15625,-0.5,-0.9999999999999999
9221,0,0.09090909090909083,0.33333333333333326,0.8888888888888888,0.33333333333333326,0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,0.5,-0.5,1.0
9222,0,0.09090909090909083,-1.0,-1.0,0.6666666666666665,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,-1.0,0.53125,-0.5,-0.33333333333333326
9223,0,0.4545454545454546,1.0,-0.4444444444444444,0.33333333333333326,0.09090909090909083,0.33333333333333326,-0.5,0.0,-0.6,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,1.0,-1.0,-0.5625,-0.5,-0.33333333333333326
9224,0,0.4545454545454546,0.6666666666666665,0.0,1.0,0.4545454545454546,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,-0.33333333333333337,0.5,0.0,0.0,1,1,1,0,0,0,0.5,0.5,-0.25,-0.5,-0.33333333333333326
9225,0,0.4545454545454546,-0.6666666666666667,-0.7777777777777778,-0.6666666666666667,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-0.19999999999999996,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.75,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.5,0.5,0.25,-0.5,0.3333333333333335
9226,0,0.4545454545454546,-0.33333333333333337,0.4444444444444444,-1.0,0.4545454545454546,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.5,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,0.0,0.5,0.03125,-0.5,-0.9999999999999999
9227,0,0.4545454545454546,-0.33333333333333337,0.8888888888888888,-0.6666666666666667,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,-1.0,1,1,1,0,0,0,0.0,0.5,-0.46875,-0.5,-0.9999999999999999
9228,0,0.4545454545454546,0.33333333333333326,-1.0,-1.0,0.4545454545454546,-0.33333333333333337,-1.0,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,0.03125,-0.5,0.3333333333333335
9229,0,-0.2727272727272727,1.0,0.0,0.33333333333333326,0.09090909090909083,0.33333333333333326,-0.75,-1.0,1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.5,-0.6875,-0.5,1.0
9230,0,0.4545454545454546,0.6666666666666665,0.4444444444444444,-1.0,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,0.33333333333333326,-0.5,-1.0,1.0,1,0,1,0,0,0,-1.0,-1.0,-0.3125,0.0,-0.9999999999999999
9231,0,-1.0,0.33333333333333326,-0.33333333333333337,0.33333333333333326,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.4285714285714284,0.25,-1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.5,-1.0,-0.1875,-0.5,0.3333333333333335
9232,0,-1.0,-0.33333333333333337,0.8888888888888888,0.6666666666666665,-1.0,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,0.0,0,1,0,0,0,0,0.0,0.0,0.09375,-0.5,-0.9999999999999999
9233,0,0.2727272727272727,1.0,0.0,1.0,-1.0,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-1.0,0.5,-1.0,1.0,1,1,1,0,0,0,0.5,-1.0,-0.625,-0.5,-0.33333333333333326
9234,0,0.2727272727272727,-1.0,-0.33333333333333337,-1.0,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.5,-0.5,1.0
9235,0,0.2727272727272727,0.33333333333333326,0.4444444444444444,-1.0,0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.59375,-0.5,1.0
9236,0,-0.6363636363636364,0.6666666666666665,-0.33333333333333337,1.0,-0.6363636363636364,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-1.0,0.4285714285714284,0.5,-0.33333333333333337,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-0.5,0.15625,-0.5,1.0
9237,0,0.6363636363636365,1.0,0.8888888888888888,0.33333333333333326,0.6363636363636365,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,1.0,-1.0,-0.25,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-1.0,-0.5,-0.75,-0.5,0.3333333333333335
9238,0,0.6363636363636365,0.33333333333333326,0.8888888888888888,0.33333333333333326,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-0.40625,-0.5,1.0
9239,0,0.8181818181818183,0.6666666666666665,0.4444444444444444,0.33333333333333326,0.6363636363636365,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,-0.4285714285714286,0.0,1.0,0.0,-0.5,1.0,1,1,0,0,0,0,0.0,0.0,-0.53125,-0.5,-0.9999999999999999
9240,0,0.8181818181818183,0.0,0.0,-0.6666666666666667,0.8181818181818183,-0.33333333333333337,-0.5,0.0,-0.6,0.5,1.0,1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.5,0.25,-0.5,-0.9999999999999999
9241,0,1.0,0.33333333333333326,0.4444444444444444,0.6666666666666665,0.8181818181818183,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,-1.0,-0.5,-0.5,0.3333333333333335
9242,0,1.0,0.6666666666666665,0.0,0.33333333333333326,1.0,0.33333333333333326,-0.5,0.0,1.0,0.5,1.0,-1.0,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,1.0,0,1,1,0,0,0,0.5,1.0,-0.59375,-0.5,-0.9999999999999999
9243,0,1.0,0.6666666666666665,0.4444444444444444,-1.0,1.0,-0.33333333333333337,-0.75,-1.0,1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,1.0,0.5,-1.0,0.0,1,0,1,0,0,0,0.0,0.5,0.28125,-0.5,1.0
9244,0,1.0,-0.33333333333333337,-0.33333333333333337,0.6666666666666665,1.0,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-1.0,-0.1428571428571429,-0.25,-1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,0.0,0.0,-0.75,-0.5,-0.9999999999999999
9245,0,-0.2727272727272727,1.0,-0.7777777777777778,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,-0.5,0.0,-0.5,-0.5,0.3333333333333335
9246,1,-0.8181818181818181,1.0,0.4444444444444444,0.33333333333333326,1.0,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.4285714285714284,0.25,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,-1.0,-0.375,-0.5,1.0
9247,0,1.0,0.33333333333333326,-0.33333333333333337,0.6666666666666665,1.0,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-1.0,0.0,-0.46875,-0.5,-0.9999999999999999
9248,0,-0.8181818181818181,0.33333333333333326,-0.33333333333333337,-1.0,-0.8181818181818181,0.33333333333333326,-0.75,-1.0,-1.0,0.5,1.0,-0.33333333333333337,-0.1428571428571429,0.0,1.0,0.5,-1.0,0.0,1,1,0,0,0,0,0.5,0.5,-0.5,-0.5,0.3333333333333335
9249,0,-0.8181818181818181,0.0,0.8888888888888888,-0.6666666666666667,-0.8181818181818181,-0.33333333333333337,-1.0,-1.0,0.6000000000000001,0.5,1.0,1.0,0.7142857142857142,0.75,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,1.0,0.4375,-0.5,-0.9999999999999999
9250,0,-0.09090909090909083,0.6666666666666665,0.4444444444444444,1.0,-0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.25,1.0,0.5,-1.0,1.0,1,0,0,0,0,0,-1.0,-1.0,-0.21875,-0.5,0.3333333333333335
9251,0,-0.09090909090909083,1.0,0.8888888888888888,0.33333333333333326,-0.09090909090909083,0.33333333333333326,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,-1.0,1,1,0,0,0,0,-1.0,0.5,-0.53125,-0.5,1.0
9252,0,-0.2727272727272727,1.0,0.8888888888888888,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.1428571428571428,0.25,1.0,0.5,-1.0,-1.0,0,1,0,0,0,0,-0.5,0.5,-0.1875,-0.5,0.3333333333333335
9253,0,-0.09090909090909083,-0.6666666666666667,0.4444444444444444,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,0.33333333333333326,0.7142857142857142,0.5,-1.0,0.5,-1.0,1.0,1,1,1,0,0,0,-1.0,-1.0,0.15625,-0.5,1.0
9254,0,0.09090909090909083,1.0,0.4444444444444444,0.6666666666666665,-0.8181818181818181,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.5,1.0,0.5,-1.0,1.0,1,1,0,0,0,0,1.0,-1.0,0.125,-0.5,1.0
9255,0,0.09090909090909083,-0.33333333333333337,1.0,-0.6666666666666667,-0.8181818181818181,0.33333333333333326,-0.75,-1.0,0.20000000000000018,0.5,1.0,1.0,0.4285714285714284,0.0,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,0.0,-1.0,-0.5625,-0.5,1.0
9256,0,0.09090909090909083,0.6666666666666665,-0.7777777777777778,0.6666666666666665,-0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.7142857142857142,0.75,-1.0,0.5,-1.0,-1.0,1,1,0,0,0,1,0.0,-1.0,0.3125,-0.5,1.0
9257,0,0.09090909090909083,-1.0,-0.7777777777777778,-0.6666666666666667,0.09090909090909083,-0.33333333333333337,-0.75,-1.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.0,-0.33333333333333337,0.5,-1.0,0.0,1,1,1,0,0,0,-1.0,-1.0,-0.40625,-0.5,1.0
9258,0,0.4545454545454546,0.6666666666666665,0.4444444444444444,-1.0,0.09090909090909083,0.33333333333333326,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.1428571428571428,0.0,0.33333333333333326,0.5,-1.0,1.0,1,1,1,0,0,0,1.0,-1.0,-0.46875,-0.5,-0.33333333333333326
9259,0,0.4545454545454546,0.6666666666666665,0.4444444444444444,0.33333333333333326,0.09090909090909083,-0.33333333333333337,-1.0,-1.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,0.75,-0.33333333333333337,0.5,-1.0,-1.0,1,1,0,0,0,0,1.0,0.0,0.53125,-0.5,-0.9999999999999999
9260,0,0.4545454545454546,0.33333333333333326,-0.33333333333333337,-1.0,0.09090909090909083,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,1.0,0.4285714285714284,0.25,0.33333333333333326,0.0,-0.5,1.0,0,1,1,0,0,0,0.5,-1.0,-0.28125,-0.5,-0.33333333333333326
9261,0,-0.2727272727272727,0.33333333333333326,0.0,-0.6666666666666667,-0.2727272727272727,-0.33333333333333337,-0.75,-1.0,-0.6,0.5,1.0,-0.33333333333333337,0.7142857142857142,0.5,0.33333333333333326,0.5,-1.0,0.0,1,1,0,0,0,0,-0.5,0.0,0.15625,-0.5,-0.33333333333333326
9262,1,0.4545454545454546,-1.0,0.0,0.6666666666666665,0.4545454545454546,-0.33333333333333337,-0.5,0.0,-1.0,0.5,1.0,-0.33333333333333337,0.4285714285714284,1.0,0.33333333333333326,0.5,-1.0,1.0,1,1,0,0,0,0,0.0,0.5,0.875,-0.5,-0.33333333333333326
